1929 	106,000 	2,644 	1,237 	1,407 	25.0 	11.7 	13.3 	3.47
1930 	107,000 	2,808 	1,248 	1,560 	26.1 	11.6 	14.5 	3.59
1931 	109,000 	2,804 	1,277 	1,527 	25.7 	11.7 	14.0 	3.53
1932 	111,000 	2,696 	1,191 	1,505 	24.4 	10.8 	13.6 	3.31
1933 	112,000 	2,531 	1,159 	1,372 	22.5 	10.3 	12.2 	3.07
1934 	114,000 	2,597 	1,181 	1,416 	22.8 	10.4 	12.4 	3.10
1935 	115,000 	2,551 	1,402 	1,149 	22.1 	12.2 	10.0 	2.99
1936 	116,000 	2,557 	1,253 	1,304 	22.0 	10.8 	11.2 	2.98
1937 	117,000 	2,397 	1,317 	1,080 	20.4 	11.2 	9.2 	2.78
1938 	118,000 	2,374 	1,207 	1,167 	20.1 	10.2 	9.9 	2.71
1939 	120,000 	2,363 	1,160 	1,203 	19.8 	9.7 	10.1 	2.68
1940 	121,000 	2,480 	1,200 	1,280 	20.5 	9.9 	10.6 	2.75
1941 	122,000 	2,634 	1,352 	1,282 	21.6 	11.1 	10.5 	2.91
1942 	123,000 	3,005 	1,293 	1,712 	24.4 	10.5 	13.9 	3.26
1943 	125,000 	3,173 	1,268 	1,905 	25.4 	10.1 	15.2 	3.36
1944 	127,000 	3,213 	1,218 	1,995 	25.3 	9.6 	15.7 	3.34
1945 	129,000 	3,434 	1,179 	2,255 	26.6 	9.1 	17.5 	3.55
1946 	132,000 	3,434 	1,121 	2,313 	26.1 	8.5 	17.6 	3.47
1947 	134,000 	3,706 	1,162 	2,544 	27.6 	8.6 	18.9 	3.67
1948 	137,000 	3,821 	1,114 	2,707 	27.8 	8.1 	19.7 	3.72
1949 	140,000 	3,884 	1,106 	2,778 	27.8 	7.9 	19.9 	3.73
1950 	143,000 	4,093 	1,122 	2,971 	28.7 	7.9 	20.8 	3.86
1951 	145,000 	3,999 	1,145 	2,854 	27.5 	7.9 	19.6 	3.72
1952 	148,000 	4,075 	1,082 	2,993 	27.5 	7.3 	20.2 	3.79
1953 	151,000 	4,254 	1,118 	3,136 	28.1 	7.4 	20.7 	3.94
1954 	154,000 	4,281 	1,064 	3,217 	27.7 	6.9 	20.8 	3.91
1955 	158,000 	4,505 	1,099 	3,406 	28.5 	7.0 	21.5 	4.07
1956 	161,000 	4,603 	1,153 	3,450 	28.5 	7.2 	21.3 	4.14
1957 	165,000 	4,725 	1,157 	3,568 	28.6 	7.0 	21.6 	4.20
1958 	168,000 	4,641 	1,165 	3,476 	27.5 	6.9 	20.6 	4.09
1959 	172,000 	4,837 	1,242 	3,595 	28.1 	7.2 	20.9 	4.24
1960 	176,000 	4,916 	1,167 	3,749 	28.0 	6.6 	21.4 	4.27
1961 	179,000 	4,563 	1,248 	3,315 	25.5 	7.0 	18.5 	3.88
1962 	182,000 	4,711 	1,237 	3,474 	25.9 	6.8 	19.1 	3.98
1963 	186,000 	4,820 	1,327 	3,493 	26.0 	7.1 	18.9 	3.98
1964 	189,000 	4,787 	1,315 	3,472 	25.3 	7.0 	18.3 	3.86
1965 	192,000 	4,721 	1,291 	3,430 	24.6 	6.7 	17.9 	3.71
1966 	196,000 	4,692 	1,391 	3,301 	24.0 	7.1 	16.9 	3.58
1967 	199,000 	4,404 	1,385 	3,019 	22.2 	7.0 	15.2 	3.28
1968 	201,000 	4,227 	1,390 	2,837 	21.0 	6.9 	14.1 	3.07
1969 	203,000 	4,218 	1,451 	2,767 	20.8 	7.1 	13.7 	2.99
1970 	204,000 	4,023 	1,457 	2,566 	19.7 	7.1 	12.6 	2.81
1971 	206,000 	4,277 	1,501 	2,776 	20.8 	7.3 	13.5 	2.92
1972 	209,000 	4,676 	1,447 	3,229 	22.3 	6.9 	15.4 	3.09
1973 	212,000 	4,598 	1,475 	3,123 	21.7 	6.9 	14.8 	2.95
1974 	215,000 	4,276 	1,495 	2,781 	19.9 	6.9 	13.0 	2.66
1975 	218,000 	4,384 	1,412 	2,972 	20.1 	6.5 	13.6 	2.65
1976 	220,000 	4,291 	1,343 	2,948 	19.5 	6.1 	13.4 	2.52
1977 	222,000 	3,996 	1,435 	2,561 	18.0 	6.5 	11.5 	2.31
1978 	224,000 	4,162 	1,421 	2,741 	18.6 	6.4 	12.2 	2.35
1979 	226,000 	4,475 	1,482 	2,993 	19.8 	6.6 	13.2 	2.49
1980 	228,000 	4,528 	1,538 	2,990 	19.8 	6.7 	13.1 	2.48
1981 	231,000 	4,345 	1,656 	2,689 	18.8 	7.2 	11.6 	2.33
1982 	234,000 	4,337 	1,583 	2,754 	18.5 	6.8 	11.7 	2.26
1983 	237,000 	4,371 	1,653 	2,718 	18.4 	7.0 	11.4 	2.24
1984 	240,000 	4,113 	1,584 	2,529 	17.2 	6.6 	10.6 	2.08
1985 	241,000 	3,856 	1,652 	2,204 	16.0 	6.8 	9.2 	1.93
1986 	243,000 	3,881 	1,598 	2,283 	16.0 	6.6 	9.4 	1.93
1987 	246,000 	4,193 	1,724 	2,469 	17.0 	7.0 	10.0 	2.07
1988 	250,000 	4,673 	1,818 	2,855 	18.7 	7.3 	11.4 	2.27
1989 	253,000 	4,560 	1,716 	2,844 	18.0 	6.8 	11.2 	2.20
1990 	255,000 	4,768 	1,704 	3,064 	18.7 	6.7 	12.0 	2.31
1991 	258,000 	4,533 	1,796 	2,737 	17.6 	7.0 	10.6 	2.19
1992 	261,000 	4,609 	1,719 	2,890 	17.7 	6.6 	11.1 	2.21
1993 	264,000 	4,623 	1,753 	2,870 	17.5 	6.6 	10.9 	2.22
1994 	266,000 	4,442 	1,717 	2,725 	16.7 	6.4 	10.3 	2.14
1995 	267,000 	4,280 	1,923 	2,357 	16.0 	7.2 	8.8 	2.08
1996 	269,000 	4,329 	1,879 	2,450 	16.1 	7.0 	9.1 	2.12
1997 	271,000 	4,151 	1,843 	2,308 	15.3 	6.8 	8.5 	2.04
1998 	274,000 	4,178 	1,821 	2,357 	15.3 	6.7 	8.6 	2.05
1999 	277,000 	4,100 	1,901 	2,199 	14.9 	6.9 	8.0 	1.99
2000 	281,000 	4,315 	1,828 	2,487 	15.5 	6.5 	9.0 	2.08
2001 	285,000 	4,091 	1,725 	2,366 	14.4 	6.1 	8.3 	1.95
2002 	288,000 	4,049 	1,822 	2,227 	14.1 	6.3 	7.8 	1.93
2003 	290,000 	4,143 	1,826 	2,317 	14.3 	6.3 	8.0 	1.99
2004 	292,000 	4,234 	1,824 	2,410 	14.5 	6.2 	8.3 	2.03
2005 	297,000 	4,280 	1,837 	2,443 	14.4 	6.2 	8.2 	2.05
2006 	304,000 	4,415 	1,903 	2,512 	14.7 	6.3 	8.4 	2.07
2007 	308,000 	4,560 	1,943 	2,617 	14.9 	6.3 	8.6 	2.09
2008 	315,000 	4,835 	1,987 	2,848 	15.4 	6.2 	9.2 	2.14
2009 	318,000 	5,026 	2,002 	3,024 	15.8 	6.3 	9.5 	2.22
2010 	318,000 	4,907 	2,020 	2,887 	15.5 	6.4 	9.1 	2.20
2011 	320,000 	4,492 	1,986 	2,506 	14.1 	6.2 	7.9 	2.02
2012 	322,000 	4,533 	1,955 	2,578 	14.2 	6.1 	8.1 	2.04
2013 	326,000 	4,326 	2,154 	2,172 	13.3 	6.6 	6.7 	1.93
2014 	329,000 	4,375 	2,049 	2,326 	13.4 	6.2 	7.2 	1.93
2015 	333,000 	4,129 	2,178 	1,951 	12.5 	6.5 	6.0 	1.81
2016 	338,000 	4,034 	2,309 	1,725 	12.1 	6.8 	5.3 	1.75
2017 	349,000 	4,071 	2,239 	1,832 	11.8 	6.4 	5.4 	1.71
2018 	357,000 	4,228 	2,257 	1,971 	12.0 	6.4 	5.6 	1.71
2019 	364,000 	4,452 	2,277 	2,175 	12.3 	6.3 	6.0 	1.74
2020 	369,000 	4,512 	2,308 	2,204 	12.4 	6.3 	6.1 	1.72
2021 	376,000 	4,879 	2,338 	2,541 	13.0 	6.2 	6.8 	1.82
2022 	388,000 	4,391 	2,693 	1,698 	11.3 	6.9 	4.4 	1.59 
