1938 	6,297,000 	93,946 	72,693 	21,253 	14.9 	11.5 	3.4 	1.84
1939 	6,326,000 	97,380 	72,876 	24,504 	15.4 	11.5 	3.9 	1.90
1940 	6,356,000 	95,778 	72,748 	23,030 	15.1 	11.4 	3.7 	1.86
1941 	6,389,000 	99,727 	71,910 	27,817 	15.6 	11.3 	4.3 	1.92
1942 	6,432,000 	113,961 	63,741 	50,220 	17.7 	9.9 	7.8 	2.19
1943 	6,491,000 	125,392 	66,105 	59,287 	19.3 	10.2 	9.1 	2.41
1944 	6,560,000 	134,991 	72,284 	62,707 	20.6 	11.0 	10.6 	2.61
1945 	6,636,000 	135,373 	71,901 	63,472 	20.4 	10.8 	10.4 	2.63
1946 	6,719,000 	132,597 	70,635 	61,962 	19.7 	10.5 	9.2 	2.57
1947 	6,803,000 	128,779 	73,579 	55,200 	18.9 	10.8 	8.1 	2.50
1948 	6,883,000 	126,683 	67,693 	58,990 	18.4 	9.8 	8.6 	2.47
1949 	6,956,000 	121,272 	69,537 	51,735 	17.4 	10.0 	7.4 	2.39
1950 	7,014,000 	115,414 	70,296 	45,118 	16.5 	10.0 	6.5 	2.28
1951 	7,073,000 	110,168 	69,799 	40,369 	15.6 	9.9 	5.7 	2.20
1952 	7,125,000 	110,192 	68,270 	41,922 	15.5 	9.6 	5.9 	2.22
1953 	7,171,000 	110,144 	69,553 	40,591 	15.4 	9.7 	5.7 	2.25
1954 	7,213,000 	105,096 	69,030 	36,066 	14.6 	9.6 	5.0 	2.18
1955 	7,262,000 	107,305 	68,634 	38,671 	14.8 	9.5 	5.3 	2.25
1956 	7,315,000 	107,960 	70,205 	37,755 	14.8 	9.6 	5.2 	2.29
1957 	7,364,000 	107,168 	73,132 	34,036 	14.6 	9.9 	4.7 	2.29
1958 	7,409,000 	105,502 	71,065 	34,437 	14.2 	9.6 	4.6 	2.26
1959 	7,446,000 	104,743 	70,889 	33,854 	14.1 	9.5 	4.5 	2.29
1960 	7,480,000 	102,219 	75,093 	27,126 	13.7 	10.0 	3.7 	2.17
1961 	7,520,000 	104,501 	73,555 	30,946 	13.9 	9.8 	4.1 	2.21
1962 	7,562,000 	107,284 	76,791 	30,493 	14.2 	10.2 	5.6 	2.25
1963 	7,604,000 	112,903 	76,460 	36,443 	14.8 	10.1 	4.7 	2.33
1964 	7,661,000 	122,664 	76,661 	46,003 	16.0 	10.0 	6.0 	2.47
1965 	7,734,000 	122,806 	78,194 	44,612 	15.9 	10.1 	5.8 	2.39
1966 	7,808,000 	123,354 	78,440 	44,914 	15.8 	10.0 	5.8 	2.37
1967 	7,868,000 	121,360 	79,783 	41,577 	15.4 	10.1 	5.3 	2.28
1968 	7,914,000 	113,087 	82,476 	30,611 	14.3 	10.4 	3.9 	2.07
1969 	7,968,000 	107,622 	83,352 	24,270 	13.5 	10.5 	3.0 	1.94
1970 	8,043,000 	110,150 	80,026 	30,124 	13.7 	9.9 	3.8 	1.94
1971 	8,098,000 	114,484 	82,717 	31,767 	14.1 	10.2 	3.9 	1.98
1972 	8,122,000 	112,273 	84,051 	28,222 	13.8 	10.3 	3.5 	1.93
1973 	8,137,000 	109,663 	85,640 	24,023 	13.5 	10.5 	3.0 	1.88
1974 	8,161,000 	109,874 	86,316 	23,558 	13.5 	10.6 	2.9 	1.91
1975 	8,193,000 	103,632 	88,208 	15,424 	12.6 	10.8 	1.8 	1.78
1976 	8,222,000 	98,345 	90,677 	7,668 	12.0 	11.0 	1.0 	1.70
1977 	8,252,000 	96,057 	88,202 	7,855 	11.6 	10.7 	0.9 	1.64
1978 	8,276,000 	93,248 	89,681 	3,567 	11.3 	10.8 	0.5 	1.61
1979 	8,294,000 	96,255 	91,074 	5,181 	11.6 	11.0 	0.6 	1.66
1980 	8,310,000 	97,064 	91,800 	5,264 	11.7 	11.0 	0.7 	1.69
1981 	8,320,000 	94,065 	92,034 	2,031 	11.3 	11.1 	0.2 	1.63
1982 	8,325,000 	92,748 	90,671 	2,077 	11.1 	10.9 	0.2 	1.60
1983 	8,329,000 	91,780 	90,791 	989 	11.0 	10.9 	0.1 	1.61
1984 	8,337,000 	93,889 	90,483 	3,406 	11.3 	10.9 	0.4 	1.66
1985 	8,350,000 	98,463 	94,032 	4,431 	11.8 	11.3 	0.5 	1.74
1986 	8,370,000 	101,950 	93,295 	8,655 	12.2 	11.1 	1.1 	1.79
1987 	8,398,000 	104,699 	93,307 	11,392 	12.5 	11.1 	1.4 	1.84
1988 	8,437,000 	112,080 	96,743 	15,337 	13.3 	11.5 	1.8 	1.96
1989 	8,493,000 	116,023 	92,110 	23,913 	13.7 	10.8 	2.9 	2.02
1990 	8,559,000 	123,938 	95,161 	28,777 	14.5 	11.1 	3.4 	2.14
1991 	8,617,000 	123,737 	95,202 	28,535 	14.4 	11.0 	3.4 	2.12
1992 	8,668,000 	122,848 	94,710 	28,138 	14.2 	10.9 	3.3 	2.09
1993 	8,719,000 	117,998 	97,008 	20,990 	13.5 	11.1 	2.4 	2.00
1994 	8,781,000 	112,257 	91,844 	20,413 	12.8 	10.5 	2.3 	1.90
1995 	8,831,000 	103,326 	96,910 	6,416 	11.7 	11.0 	0.7 	1.74
1996 	8,843,000 	95,297 	94,133 	1,164 	10.8 	10.6 	0.2 	1.61
1997 	8,846,000 	89,171 	92,674 	-3,503 	10.1 	10.5 	-0.4 	1.52
1998 	8,851,000 	88,384 	92,891 	-4,507 	10.0 	10.5 	-0.5 	1.51
1999 	8,858,000 	88,173 	94,726 	-6,553 	10.0 	10.7 	-0.7 	1.50
2000 	8,872,000 	90,441 	93,285 	-2,844 	10.2 	10.5 	-0.3 	1.54
2001 	8,896,000 	91,466 	93,752 	-2,286 	10.3 	10.5 	-0.2 	1.57
2002 	8,925,000 	95,815 	95,009 	806 	10.7 	10.6 	0.1 	1.65
2003 	8,958,000 	99,157 	92,961 	6,196 	11.1 	10.4 	0.7 	1.71
2004 	8,994,000 	100,928 	90,532 	10,396 	11.2 	10.1 	1.1 	1.75
2005 	9,030,000 	101,346 	91,710 	9,636 	11.2 	10.2 	1.0 	1.77
2006 	9,081,000 	105,913 	91,177 	14,736 	11.7 	10.0 	1.7 	1.85
2007 	9,148,000 	107,421 	91,729 	15,692 	11.7 	10.0 	1.7 	1.88
2008 	9,220,000 	109,301 	91,449 	17,852 	11.9 	9.9 	2.0 	1.91
2009 	9,299,000 	111,801 	90,080 	21,721 	12.0 	9.7 	2.3 	1.93
2010 	9,378,000 	115,641 	90,487 	25,154 	12.3 	9.6 	2.7 	1.98
2011 	9,449,000 	111,770 	89,938 	21,832 	11.8 	9.5 	2.3 	1.90
2012 	9,519,000 	113,177 	91,938 	21,239 	11.9 	9.7 	2.2 	1.90
2013 	9,644,000 	113,593 	90,402 	23,191 	11.8 	9.4 	2.4 	1.89
2014 	9,747,000 	114,907 	88,976 	25,931 	11.9 	9.2 	2.7 	1.88
2015 	9,851,000 	114,870 	90,907 	23,963 	11.7 	9.3 	2.4 	1.85
2016 	9,995,000 	117,425 	90,982 	26,443 	11.8 	9.2 	2.6 	1.85
2017 	10,120,000 	115,416 	91,972 	23,444 	11.4 	9.1 	2.3 	1.78
2018 	10,230,000 	115,832 	92,185 	23,647 	11.3 	9.0 	2.3 	1.75
2019 	10,327,000 	114,523 	88,766 	25,757 	11.1 	8.6 	2.5 	1.70
2020 	10,379,000 	113,077 	98,124 	14,953 	10.9 	9.5 	1.4 	1.66
2021 	10,452,326 	114,263 	91,958 	22,305 	10.9 	8.8 	2.1 	1.67
2022 	10,521,556 	104,734 	94,737 	9,997 	10.0 	9.0 	1.0 	1.52 
